Value	Feature_ID	Language_ID	Comment	Loan	Cognate Set	Reference
uwa'	279.0	kaerapadangsul				
temek	280.0	kaerapadangsul				
waado	281.0	kaerapadangsul				
kiki	282.0	kaerapadangsul				
ugam	283.0	kaerapadangsul				
sibo	284.0	kaerapadangsul				
boom	285.0	kaerapadangsul	boom 'old man', qalam 'old woman'			
qalam	285.0	kaerapadangsul	boom 'old man', qalam 'old woman'			
kunang	286.0	kaerapadangsul				
muut	287.0	kaerapadangsul				
waar	288.0	kaerapadangsul				
qaiwo	289.0	kaerapadangsul				
xowo	290.0	kaerapadangsul				
yaaso	291.0	kaerapadangsul				
guali	292.0	kaerapadangsul				
isik	293.0	kaerapadangsul				
xolo	296.0	kaerapadangsul				
siso	297.0	kaerapadangsul				
poring	298.0	kaerapadangsul				
amayo	302.0	kaerapadangsul				
teki	303.0	kaerapadangsul				
kira'	304.0	kaerapadangsul				
pauso	305.0	kaerapadangsul				
kopol	306.0	kaerapadangsul				
saali	307.0	kaerapadangsul				
leero	308.0	kaerapadangsul				
qaasi	309.0	kaerapadangsul				
sibo	310.0	kaerapadangsul				
magang	311.0	kaerapadangsul	Of spear (tombak) or machete (parang); if there are two different words, elicit both.			
kumai	312.0	kaerapadangsul				
tamaado	313.0	kaerapadangsul				
wilo	314.0	kaerapadangsul				
molo'	315.0	kaerapadangsul				
waado	316.0	kaerapadangsul				
quuno	318.0	kaerapadangsul				
gasaying	319.0	kaerapadangsul				
teno	320.0	kaerapadangsul	yira, teno, xaro' 'cooked'			
xaro'	320.0	kaerapadangsul	yira, teno, xaro' 'cooked'			
yira	320.0	kaerapadangsul	yira, teno, xaro' 'cooked'			
mino	321.0	kaerapadangsul				
maqo	322.0	kaerapadangsul				
maraaq	323.0	kaerapadangsul				
biiro	326.0	kaerapadangsul				
ibayaran	327.0	kaerapadangsul	ibayaran'smooth', iduyo 'slippery'			
iduyo	327.0	kaerapadangsul	ibayaran'smooth', iduyo 'slippery'			
sekakir	328.0	kaerapadangsul				
xano	329.0	kaerapadangsul				
miyeqo	330.0	kaerapadangsul				
ii	331.0	kaerapadangsul				
oyogi	332.0	kaerapadangsul				
bagari	334.0	kaerapadangsul				
ii	335.0	kaerapadangsul	There may be several words, e.g. sakit setelah dipukul (pain felt after being hit); sakit luka (pain of a wound), or sakit demam (have a fever). We look for the word used for sakit demam.			
eriyay	336.0	kaerapadangsul				
taman siso	337.0	kaerapadangsul				
(tang) bili bai	338.0	kaerapadangsul				
maraa	339.0	kaerapadangsul				
qolus	340.0	kaerapadangsul				
rexo	341.0	kaerapadangsul				
temaaring	342.0	kaerapadangsul				
lalo	343.0	kaerapadangsul				
waati	344.0	kaerapadangsul				
gagam	345.0	kaerapadangsul				
tomeyo	346.0	kaerapadangsul				
lalo	347.0	kaerapadangsul				
tutuk	348.0	kaerapadangsul				
tee	352.0	kaerapadangsul				
tee	353.0	kaerapadangsul				
taso	354.0	kaerapadangsul				
geteno	355.0	kaerapadangsul				
tuweyo	356.0	kaerapadangsul				
guweyo	357.0	kaerapadangsul				
miso	358.0	kaerapadangsul				
taso	359.0	kaerapadangsul				
amar	360.0	kaerapadangsul				
biiro	361.0	kaerapadangsul				
taro	363.0	kaerapadangsul				
yiro	364.0	kaerapadangsul				
basero	365.0	kaerapadangsul				
taxa	366.0	kaerapadangsul	e.g. pohon yang dipotong.			
gabang	367.0	kaerapadangsul				
yir na	368.0	kaerapadangsul				
na	369.0	kaerapadangsul				
na-dowo	370.0	kaerapadangsul				
wangwa	371.0	kaerapadangsul				
səroto'	372.0	kaerapadangsul				
waat	373.0	kaerapadangsul				
supang	374.0	kaerapadangsul				
nimino	376.0	kaerapadangsul				
megeng	377.0	kaerapadangsul				
apo	378.0	kaerapadangsul				
ma	379.0	kaerapadangsul				
agaro	380.0	kaerapadangsul				
baago	381.0	kaerapadangsul				
suqai	382.0	kaerapadangsul	'lego-lego'			
gemeelo	383.0	kaerapadangsul				
orong dee	384.0	kaerapadangsul				
dee	385.0	kaerapadangsul				
xrayo	387.0	kaerapadangsul				
agur	388.0	kaerapadangsul				
tubo	389.0	kaerapadangsul				
gupuyo	390.0	kaerapadangsul				
purang	391.0	kaerapadangsul				
g-igir	392.0	kaerapadangsul				
osong	393.0	kaerapadangsul	todo 'rub, as bathing', osong 'rub, as oil into skin'			
todo	393.0	kaerapadangsul	todo 'rub, as bathing', osong 'rub, as oil into skin'			
krabis	394.0	kaerapadangsul				
tuu	394.0	kaerapadangsul				
xaxo	395.0	kaerapadangsul				
waro	396.0	kaerapadangsul				
kuupo	397.0	kaerapadangsul				
lapa'	398.0	kaerapadangsul	E.g. to slap someone on the cheek; NOT to clap hands. 			
sii	399.0	kaerapadangsul				
pətako	400.0	kaerapadangsul				
goro	401.0	kaerapadangsul				
gaxasi	402.0	kaerapadangsul				
qanang	403.0	kaerapadangsul				
qaxo	404.0	kaerapadangsul				
xaxo	405.0	kaerapadangsul	 'pierce'			
tabayung	406.0	kaerapadangsul				
bukang	407.0	kaerapadangsul				
good	408.0	kaerapadangsul				
ira'po	409.0	kaerapadangsul				
gabar	410.0	kaerapadangsul				
rapo	413.0	kaerapadangsul				
ano	414.0	kaerapadangsul				
traxo	415.0	kaerapadangsul				
toto'	416.0	kaerapadangsul				
tering	417.0	kaerapadangsul				
pino'	419.0	kaerapadangsul				
pato'	420.0	kaerapadangsul				
mulay	421.0	kaerapadangsul				
geeri	422.0	kaerapadangsul				
gətobung	423.0	kaerapadangsul				
ipar	425.0	kaerapadangsul				
toqu	426.0	kaerapadangsul	To crouch as on an Indonesian toilet, NOT: to kneel			
miso	427.0	kaerapadangsul				
təraqo	428.0	kaerapadangsul				
yiling	429.0	kaerapadangsul				
pəru	430.0	kaerapadangsul				
walo	431.0	kaerapadangsul				
meano	432.0	kaerapadangsul				
taxawo	433.0	kaerapadangsul				
beling	434.0	kaerapadangsul				
wantering	435.0	kaerapadangsul				
sero	436.0	kaerapadangsul	sero 'go down'			
yekeng	436.0	kaerapadangsul	sero 'go down'			
iga	437.0	kaerapadangsul				
garing	438.0	kaerapadangsul				
bliko	439.0	kaerapadangsul	NOT: lipat tikar			
mulag	440.0	kaerapadangsul				
toga'	441.0	kaerapadangsul				
masang	442.0	kaerapadangsul				
gapakis	443.0	kaerapadangsul				
tapo'	444.0	kaerapadangsul				
gedengar	445.0	kaerapadangsul				
taqasi	446.0	kaerapadangsul	taqasi, taqero 'shout at person'			
taqero	446.0	kaerapadangsul	taqasi, taqero 'shout at person'			
akal	447.0	kaerapadangsul				
takani	448.0	kaerapadangsul				
tego	449.0	kaerapadangsul				
nuko	450.0	kaerapadangsul				
raxo	451.0	kaerapadangsul				
utug	452.0	kaerapadangsul				
ut	453.0	kaerapadangsul				
isin	454.0	kaerapadangsul				
tiam	455.0	kaerapadangsul				
yesraxo	456.0	kaerapadangsul				
yentug	457.0	kaerapadangsul				
yeni ut	458.0	kaerapadangsul				
xar nuko	459.0	kaerapadangsul				
xar nuk beti nuko	460.0	kaerapadangsul				
xar nuk beti raxo	461.0	kaerapadangsul				
xar raxo	469.0	kaerapadangsul				
ratu nuko	470.0	kaerapadangsul				
ratunuko	482.0	kaerapadangsul				
ratu xaraq beti utug	483.0	kaerapadangsul				
ribu nuko	485.0	kaerapadangsul				
naraat	487.0	kaerapadangsul	The kinship task also asks for this term			
naraat	488.0	kaerapadangsul	The kinship task also asks for this term			
nagaraat xai	489.0	kaerapadangsul	The kinship task also asks for this term			
namamen	490.0	kaerapadangsul	The kinship task also asks for this term			
naraat umuq	491.0	kaerapadangsul	neilam 'nephew', naraat umuq 'niece'; The kinship task also asks for this term			
neilam	491.0	kaerapadangsul	neilam 'nephew', naraat umuq 'niece'; The kinship task also asks for this term			
	492.0	kaerapadangsul	The kinship task also asks for this term			
	493.0	kaerapadangsul	The kinship task also asks for this term			
	494.0	kaerapadangsul	The kinship task also asks for this term			
neweng	495.0	kaerapadangsul	'same sex in-law'; The kinship task also asks for this term			
	496.0	kaerapadangsul	The kinship task also asks for this term			
	497.0	kaerapadangsul	The kinship task also asks for this term			
	498.0	kaerapadangsul	The kinship task also asks for this term			
nediyes	499.0	kaerapadangsul	'opposite sex in-law'; The kinship task also asks for this term			
nebrumang	500.0	kaerapadangsul	'cousin that can be married'; The kinship task also asks for this term			
nower	501.0	kaerapadangsul	The kinship task also asks for this term			
	503.0	kaerapadangsul	There may be two types, a high one (for e.g. storage) and a lower one; if so, elicit both.			
	505.0	kaerapadangsul	The cultural features questionnaire also asks for this term.			
	506.0	kaerapadangsul	The cultural features questionnaire also asks for this term.			
	522.0	kaerapadangsul	Kata untuk seluru alat menenun. Tetapi di sini alat tenun tidak ada nama umum, dan masing-masing bagian ada namanya. (It is likely that there is no word referring to a loom as such,  only words referring to parts of it. If you can make a picture of a loom, you could try to elicit the words for the various parts. If this is not possible, just skip this.)			
	540.0	kaerapadangsul	E.g. perjanjian antara dua suku untuk tidak berperang			
	554.0	kaerapadangsul	Jika seseorang yg sudah menikah atau belum menikah berhubungan badan dengan orang yg bukan isteri/suaminya.			
tutuk	587.0	kaerapadangsul				
qaaw	588.0	kaerapadangsul				
turui	589.0	kaerapadangsul				
lelum	590.0	kaerapadangsul				
leso	591.0	kaerapadangsul				
tuko	592.0	kaerapadangsul				
tubugis	593.0	kaerapadangsul	Not: rumah sempit (crowded/small house), or pakaian sempit (clothes that are too tight).			
getero	598.0	kaerapadangsul				
fulɑŋ	0.0	kafoa				
uru	1.0	kafoa				
ʔu.a	2.0	kafoa				
fʊrfɑl	3.0	kafoa				
ɑkʊʊn	4.0	kafoa				
tɛŋ	5.0	kafoa				
tɑbɛkɛl	13.0	kafoa				
hɪmɔr	14.0	kafoa				
	18.0	kafoa	bunyinya			
	19.0	kafoa	kilatan, cahaya			
tɑbɛkɛl	21.0	kafoa	kabut = fog, NOT embun = air yang menetes dari daun di pagi hari			
kulɑ	22.0	kafoa				
ijɑpɑrɑ	25.0	kafoa				
rol	26.0	kafoa				
anɑi	29.0	kafoa				
woi	32.0	kafoa				
	33.0	kafoa	batu (rock) di pantai			
	34.0	kafoa	karang (reef) di dasar laut			
ija	35.0	kafoa				
kupɑi	39.0	kafoa				
tej	43.0	kafoa				
ʔijɛ	45.0	kafoa				
ʔɛi	46.0	kafoa				
	50.0	kafoa	dibuat dari bambu untuk menangkap ikan yang ditinggal. NOT fish net or fish line.			
hilɑ	51.0	kafoa				
pɛdɑŋ	52.0	kafoa				
fɑlɪŋ	53.0	kafoa				
kɑfɑkɑ	54.0	kafoa				
dʊr	61.0	kafoa				
hɪlɛi	62.0	kafoa				
fuhu	63.0	kafoa				
ʔɑlɑl	65.0	kafoa				
ɑrɑ	67.0	kafoa				
fonɑ	68.0	kafoa				
ɑrʊi	70.0	kafoa				
aruj	71.0	kafoa	NOT 'debu' (dust, after you have been sweeping)			
mɑlɑtɑj	75.0	kafoa				
bɑloko	76.0	kafoa				
ʔɑwi	77.0	kafoa				
ɑtɛi	84.0	kafoa				
ɑtɛkul	86.0	kafoa				
aiyɛ	87.0	kafoa				
	88.0	kafoa	cabang pohon			
ɪliikɑŋ	91.0	kafoa				
ʊpʊ	92.0	kafoa				
kɑwɑl	93.0	kafoa				
ɑiyɑkɑ	96.0	kafoa				
ɑiyɑkɑ lʊm	98.0	kafoa				
fʊi	102.0	kafoa				
mɛhɛl	103.0	kafoa				
awɑi	104.0	kafoa				
fʊihɑɑ	105.0	kafoa				
wɑlɑn	106.0	kafoa				
ɑtoko	107.0	kafoa				
ɑn.ɑhɑ	108.0	kafoa				
mijal	121.0	kafoa				
tuut	128.0	kafoa	not 'breast'			
ɑhɛl	129.0	kafoa				
tɑmɑdɑ	130.0	kafoa				
mɑhɛɛl	131.0	kafoa				
hiopɑ	132.0	kafoa				
wɛ	136.0	kafoa				
rɑmoi	138.0	kafoa				
toom	139.0	kafoa				
tɑtoko ir	141.0	kafoa				
tɑtoko	144.0	kafoa				
nɪnapukuj	145.0	kafoa				
tapukʊi	145.0	kafoa				
ɑmor	146.0	kafoa				
tɛŋ	148.0	kafoa				
tɑwɛi	149.0	kafoa				
tɑmiiŋ	150.0	kafoa				
tɑwɑɑ	151.0	kafoa				
tɑbibɑi	153.0	kafoa				
tɑwɛhɛŋ	154.0	kafoa				
tɑlip	155.0	kafoa				
tɑwɑt	156.0	kafoa				
nɪkafɛlej	157.0	kafoa				
tɑtɑŋ	163.0	kafoa				
tɑtɑŋ	164.0	kafoa				
kuhuŋ	167.0	kafoa				
tʊt	168.0	kafoa				
tɑpuhɑi	170.0	kafoa				
	171.0	kafoa	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.			
	172.0	kafoa	Kemaluan perempuan, same as above.			
tɛ	174.0	kafoa				
tɛ	175.0	kafoa				
tɛbʊkʊ	178.0	kafoa				
tɑhɑkɑŋ	179.0	kafoa				
kʊʊl	182.0	kafoa				
	188.0	kafoa	Ketika mata pedih dan merah kemudian ketika bangun tidur mata sulit dibuka dan kadang-kadang keluar cairan kuning.			
ɑmɑ	190.0	kafoa	Not 'manusia' (human being). Elicit 'orang' with a numeral, for example 'ada satu orang, dua orang, tiga orang...'			
tɑnɛi	191.0	kafoa				
wɛl	192.0	kafoa				
lutɑi	193.0	kafoa				
kofɑ	194.0	kafoa				
lutɑi	195.0	kafoa				
kofɑ	196.0	kafoa	Not 'married woman'.			
nɪɑi	197.0	kafoa				
nɪmɑŋ	198.0	kafoa				
nɑnɑ	199.0	kafoa				
nɪkɑ	200.0	kafoa				
mɑdɑl	202.0	kafoa				
	211.0	kafoa	Negation of verbal/adjectival predicate, e.g. Saya tidak suka minum bir; Saya tidak sakit. (Not 'bukan').			
	225.0	kafoa	General locative preposition, e.g. Ibu di mana? Saya di jalan. 			
bikil	231.0	kafoa				
tɑnʊi	232.0	kafoa				
	236.0	kafoa	If they ask which animals, say 'kata untuk .... seperti sapi, ayam, kambing.' (If they also have a different word for animals that are not eaten, e.g. rats (tikus) or snakes (ular), then that is NOT the word we look for.) 			
kʊi	238.0	kafoa				
fɛ	239.0	kafoa				
hɪʔ	240.0	kafoa				
rʊi	241.0	kafoa				
gɑwɑikɑi	249.0	kafoa				
ɑfʊi	250.0	kafoa				
fɑɰɑi	254.0	kafoa				
hitɛnɑ	259.0	kafoa				
gɑbɑki	260.0	kafoa				
hipɑr	261.0	kafoa				
hiɑmʊr	262.0	kafoa				
ɰɑmuku	263.0	kafoa				
mʊn	264.0	kafoa				
irʊ	266.0	kafoa				
burɛl	267.0	kafoa				
ʔikoŋ	275.0	kafoa				
lɛi.ɑ	281.0	kafoa				
kɛdɪŋ	282.0	kafoa				
mɑlotɑ	283.0	kafoa				
hifɑ	284.0	kafoa				
kɑltɑ	285.0	kafoa				
ɑbɛhɛ	286.0	kafoa				
tutuŋ	288.0	kafoa				
mɑhɪnɑŋ	289.0	kafoa				
nukɑ	290.0	kafoa				
bɛkɑ	291.0	kafoa				
umijɑ	292.0	kafoa				
ɑlinɑ	296.0	kafoa				
tɑkɑtɑ	297.0	kafoa				
upoi	298.0	kafoa				
tɑkɑtɑ	304.0	kafoa				
tɑpɑhɑ	305.0	kafoa				
kupul	306.0	kafoa				
pɑnɑu	307.0	kafoa				
binɑu	309.0	kafoa				
bulɑ	311.0	kafoa	Of spear (tombak) or machete (parang); if there are two different words, elicit both.			
tupɑi	312.0	kafoa				
hiforɑ	313.0	kafoa				
kɑfurɑ	315.0	kafoa				
tukɑ	316.0	kafoa				
fɛŋ	318.0	kafoa				
isɛn	320.0	kafoa				
gɑmun	321.0	kafoa				
tɑrul	326.0	kafoa				
akɑn	329.0	kafoa				
ibilɑ	330.0	kafoa				
kikɑ	331.0	kafoa				
biluɑi	332.0	kafoa				
biluɑi	333.0	kafoa				
fijʊi	334.0	kafoa				
	335.0	kafoa	There may be several words, e.g. sakit setelah dipukul (pain felt after being hit); sakit luka (pain of a wound), or sakit demam (have a fever). We look for the word used for sakit demam.			
tɛŋ.ɑrʊi	339.0	kafoa				
pɑlɑkɑ	340.0	kafoa				
mʊrɑ	341.0	kafoa				
ʊrʊi	343.0	kafoa				
ʊjɛpɛŋ	344.0	kafoa				
gɑmunɑŋ	345.0	kafoa				
ɰɑmunɑŋ	345.0	kafoa				
kirəkirə	346.0	kafoa				
gɛn	347.0	kafoa				
loloŋ	348.0	kafoa				
bisɑrɑ	349.0	kafoa				
tɑ	352.0	kafoa				
tɑ	353.0	kafoa				
nɑtɛi	354.0	kafoa				
ɰɑmɑhonɑtɛi	355.0	kafoa				
wɛlɑ	356.0	kafoa				
gɑwɛlɑ	357.0	kafoa				
mi	358.0	kafoa				
nɑtɛi	359.0	kafoa				
lɑɑkɑ	360.0	kafoa				
tɑki	361.0	kafoa				
ɑronɑ	363.0	kafoa				
li.ɑ	364.0	kafoa				
mʊ	365.0	kafoa				
	366.0	kafoa	e.g. pohon yang dipotong.			
nɑɰɑmʊ	367.0	kafoa				
uhu	368.0	kafoa				
kɑrɑi	369.0	kafoa				
ɑlum	370.0	kafoa				
ulɑm	371.0	kafoa				
hi.otɑ	372.0	kafoa				
dobirɑŋ	373.0	kafoa				
ɑkɛŋfɑl	374.0	kafoa				
imon	376.0	kafoa				
gɛn.ɑ	377.0	kafoa				
ut.ɑmʊhʊ	378.0	kafoa				
mɑi	379.0	kafoa				
ijɑ	380.0	kafoa				
kɑriɑ	381.0	kafoa				
sʊjɑŋ	382.0	kafoa				
ɪrɪn	383.0	kafoa				
gɛijɑ	385.0	kafoa				
dumɑ	389.0	kafoa				
ɰɑpuɑ	390.0	kafoa				
mɑlɛipun	391.0	kafoa				
ii	392.0	kafoa				
goluhu	393.0	kafoa				
ukɑfi	394.0	kafoa				
wɑlɑ	396.0	kafoa				
bɑlɑi	397.0	kafoa				
	398.0	kafoa	E.g. to slap someone on the cheek; NOT to clap hands. 			
gɛhɛ	399.0	kafoa				
tokon	400.0	kafoa				
holɑ	402.0	kafoa				
tɑkɑ	404.0	kafoa				
tɑxɑ	404.0	kafoa				
tɑŋgɛnɑ	406.0	kafoa				
gurɑ	408.0	kafoa				
kʊigɛtɑŋ	409.0	kafoa				
ɟɑimon	410.0	kafoa				
jɑɑp	413.0	kafoa				
jumɑ	414.0	kafoa				
tɑwɛl	416.0	kafoa				
tɑulʊl	417.0	kafoa				
gopun	419.0	kafoa				
pɑsɑ	420.0	kafoa				
kɪrɑ	421.0	kafoa				
gɑfɪki	422.0	kafoa				
gɑrubɑŋ	423.0	kafoa				
migɑwɑi	424.0	kafoa				
miɰɑwɑi	424.0	kafoa				
	426.0	kafoa	To crouch as on an Indonesian toilet, NOT: to kneel			
	439.0	kafoa	NOT: lipat tikar			
mɑsɑŋ	442.0	kafoa				
gɑlɛkɛi	449.0	kafoa				
nuku	450.0	kafoa				
aaku	451.0	kafoa				
su.ɑi	452.0	kafoa				
butɑi	453.0	kafoa				
iwɛhɛŋ	454.0	kafoa				
tɑlɑma	455.0	kafoa				
bisʊ	456.0	kafoa				
tudɑroko	457.0	kafoa				
tikɑinuku	458.0	kafoa				
kɑrnuku	459.0	kafoa				
kɑr.ijɑk.u	469.0	kafoa				
ɑsɑɰɑnuku	482.0	kafoa				
bɑpɑ	487.0	kafoa	The kinship task also asks for this term			
	488.0	kafoa	The kinship task also asks for this term			
hilʊwɑŋ	489.0	kafoa	The kinship task also asks for this term			
	490.0	kafoa	The kinship task also asks for this term			
	491.0	kafoa	The kinship task also asks for this term			
	492.0	kafoa	The kinship task also asks for this term			
	493.0	kafoa	The kinship task also asks for this term			
	494.0	kafoa	The kinship task also asks for this term			
	495.0	kafoa	The kinship task also asks for this term			
	496.0	kafoa	The kinship task also asks for this term			
	497.0	kafoa	The kinship task also asks for this term			
	498.0	kafoa	The kinship task also asks for this term			
	499.0	kafoa	The kinship task also asks for this term			
	500.0	kafoa	The kinship task also asks for this term			
	501.0	kafoa	The kinship task also asks for this term			
	503.0	kafoa	There may be two types, a high one (for e.g. storage) and a lower one; if so, elicit both.			
	505.0	kafoa	The cultural features questionnaire also asks for this term.			
	506.0	kafoa	The cultural features questionnaire also asks for this term.			
	522.0	kafoa	Kata untuk seluru alat menenun. Tetapi di sini alat tenun tidak ada nama umum, dan masing-masing bagian ada namanya. (It is likely that there is no word referring to a loom as such,  only words referring to parts of it. If you can make a picture of a loom, you could try to elicit the words for the various parts. If this is not possible, just skip this.)			
	540.0	kafoa	E.g. perjanjian antara dua suku untuk tidak berperang			
	554.0	kafoa	Jika seseorang yg sudah menikah atau belum menikah berhubungan badan dengan orang yg bukan isteri/suaminya.			
fumɑ	588.0	kafoa				
lʊi	590.0	kafoa				
tukɑ	592.0	kafoa				
tɑpʊhi	593.0	kafoa	Not: rumah sempit (crowded/small house), or pakaian sempit (clothes that are too tight).			
wɑtɪ	1.0	kamang				
wud	2.0	kamang				
ɑtɛybɑ	3.0	kamang				
ɪtun	4.0	kamang				
wɑtɪ	5.0	kamang				
saful	13.0	kamang				
lɪwɪnɛʔ	14.0	kamang				
tɑmʊrɛʔ	14.0	kamang				
	18.0	kamang	bunyinya			
	19.0	kamang	kilatan, cahaya			
	21.0	kamang	kabut = fog, NOT embun = air yang menetes dari daun di pagi hari			
buk	26.0	kamang				
fɪnɪŋ	30.0	kamang				
wɔr	32.0	kamang				
	33.0	kamang	batu (rock) di pantai			
	34.0	kamang	karang (reef) di dasar laut			
il	35.0	kamang				
finiŋ	43.0	kamang				
yebɑ	45.0	kamang				
	50.0	kamang	dibuat dari bambu untuk menangkap ikan yang ditinggal. NOT fish net or fish line.			
ɑtɪ	67.0	kamang				
punɑ	68.0	kamang				
ator	71.0	kamang	NOT 'debu' (dust, after you have been sweeping)			
siraiŋ	75.0	kamang				
sʊwɑy	77.0	kamang				
bɔŋ	84.0	kamang				
wɪrɑ	87.0	kamang				
	88.0	kamang	cabang pohon			
alii	91.0	kamang				
ix	92.0	kamang				
maw	121.0	kamang				
	128.0	kamang	not 'breast'			
sɛl	132.0	kamang				
we	136.0	kamang				
nɑpʊŋ	144.0	kamang				
nɑtɔk	144.0	kamang				
nɑfɪlɪŋ	145.0	kamang				
nɛkul	146.0	kamang				
nɛŋbɪlɪ	148.0	kamang				
nɑwɑy	149.0	kamang				
nɑlpɑŋ	150.0	kamang				
nɑbɪ	151.0	kamang				
nabibɑ	153.0	kamang				
nɑwɛsi	154.0	kamang				
nalpu	155.0	kamang				
nawagɔrɔŋ	157.0	kamang				
nɑtaŋ	163.0	kamang				
kooso	167.0	kamang				
nɛmii	168.0	kamang				
nabuu	170.0	kamang				
	171.0	kamang	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.			
	172.0	kamang	Kemaluan perempuan, same as above.			
